title,tags,url,time,Open,High,Low,Close,Adj Close,Volume,profit,profit (%),label
Petrobras avalia funcionários de carreira para compor nova diretoria,"['Empresas', 'General Silva e Luna', 'Jair Bolsonaro', 'Petrobras', 'Reuters', 'Roberto Castello Branco']",https://www.moneytimes.com.br/petrobras-avalia-funcionarios-de-carreira-para-compor-nova-diretoria-2/,09:19:00,23.129999,23.24,22.809999,22.950001,9.412467,59567300,-0.007782015035971303,-0.78,0
BR com Ferreira pode acelerar saída da Petrobras; dúvidas sobre Eletrobras aumentam,"['Ações', 'BR Distribuidora', 'BTG Pactual', 'Combustíveis', 'Eletrobras', 'Empresas', 'Mercados', 'Petrobras', 'Reuters']",https://www.moneytimes.com.br/br-com-ferreira-pode-acelerar-saida-da-petrobras-duvidas-sobre-eletrobras-aumentam/,12:26:00,27.25,27.969999,26.82,27.0,10.712937,64514600,-0.009174311926605505,-0.92,0
Produtores de petróleo da América Latina suam para cobrir custos em meio à crise,"['América Latina', 'Commodities', 'Economia', 'Empresas', 'México', 'PdVSA', 'Petrobras', 'Petróleo', 'Venezuela']",https://www.moneytimes.com.br/produtores-de-petroleo-da-america-latina-suam-para-cobrir-custos-em-meio-a-crise/,15:41:00,12.57,13.54,12.28,13.25,5.256886,114259200,0.05409705648369131,5.41,2
Veja as duas ações mais indicadas da semana por 10 analistas,"['Ações', 'Ativa Investimentos', 'BB Investimentos', 'BTG Pactual', 'Carteira Recomendada', 'Comprar ou vender?', 'Copel', 'Corretoras', 'Elite', 'Empresas', 'Gerdau', 'Marfrig', 'Mirae Asset', 'Necton', 'Nu Invest', 'Petrobras', 'Renda Variável', 'Terra Investimentos', 'Vale', 'Warren', 'XP Investimentos']",https://www.moneytimes.com.br/veja-as-duas-acoes-mais-indicadas-da-semana-por-10-analistas/,11:24:00,31.690001,32.25,31.040001,31.950001,15.596828,79117100,0.008204480649905994,0.82,2
Veja as 11 principais notícias para operar na Bolsa nesta quarta-feira,"['Ações', 'Agronegócio', 'Ásia', 'Bancos', 'Brasil', 'Brexit', 'Câmbio', 'China', 'Commodities', 'Dólar', 'Empresas', 'EUA', 'Europa', 'Frango', 'Fusões & Aquisições', 'Grãos', 'Internacional', 'JBS', 'JPMorgan', 'Klabin', 'Linx', 'Mercados', 'Milho', 'Moedas', 'Oi', 'Pagamentos', 'Papel & Celulose', 'Petrobras', 'Recuperação Judicial', 'Reino Unido', 'Resultados', 'Soja', 'Stone', 'Telecomunicações', 'União Europeia', 'XP Inc']",https://www.moneytimes.com.br/veja-as-11-principais-noticias-para-operar-na-bolsa-nesta-quarta-feira-13/,09:35:00,20.09,20.370001,19.969999,19.969999,7.923606,44584300,-0.005973170731707241,-0.6,0
"Petrobras obtém vitória no Carf em processo de R$ 8,4 bilhões","['Carf', 'Empresas', 'Petrobras', 'Receita Federal']",https://www.moneytimes.com.br/petrobras-obtem-vitoria-no-carf-em-processo-de-r-84-bilhoes/,11:15:00,18.75,18.860001,18.4,18.459999,6.825552,68328400,-0.01546672000000001,-1.55,0
Petrobras: petroleiros apontam atrasos e paralisações por greve,"['Empresas', 'Greve', 'Petrobras', 'Petróleo', 'Reuters', 'TST']",https://www.moneytimes.com.br/petrobras-petroleiros-apontam-atrasos-e-paralisacoes-por-greve/,16:17:00,29.620001,29.73,29.1,29.190001,11.422927,54147800,-0.014517217605765772,-1.45,0
Corretoras se dividem entre indicação de compra e venda de ações da Petrobras,"['Comprar ou vender?', 'Petrobras']",https://www.moneytimes.com.br/corretoras-se-dividem-entre-recomendacao-de-compra-e-venda-de-acoes-da-petrobras/,15:07:00,18.0,19.440001,17.6,19.299999,7.118337,181509800,0.07222216666666664,7.22,2
Bolsonaro volta a falar em vale-gás da Petrobras (PETR4),"['Agências', 'gás', 'Jair Bolsonaro', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/bolsonaro-volta-vale-gas-petrobras-petr4/,15:57:00,26.549999,26.77,25.950001,26.280001,10.778195,87970600,-0.010169416578885787,-1.02,0
Guide inclui ação com dividendos de 6% em carteira para abril; veja as recomendações,"['Carteira Recomendada', 'Comprar ou vender?', 'CPFL', 'Dividendos', 'Energias do Brasil', 'Engie Brasil', 'Guide Investimentos', 'Índice Dividendos', 'Itaú Unibanco', 'Petrobras', 'Taesa', 'TIM Brasil', 'Vale']",https://www.moneytimes.com.br/guide-inclui-acao-com-dividendos-de-6-em-carteira-para-abril-veja-as-recomendacoes/,09:11:00,32.599998,32.779999,32.040001,32.360001,15.796974,56947100,-0.007361871617292813,-0.74,0
